lhx,lhy,lhz,rhx,rhy,rhz,hx,hy,hz,sx,sy,sz,lwx,lwy,lwz,rwx,rwy,rwz,timestamp,phase
1.127062,5.594213,2.184846,3.898317,5.553416,2.169928,2.723945,1.280125,2.254022,2.66492,3.960037,2.288652,1.252555,5.155392,2.207263,3.825415,5.102156,2.201907,2731372,Rest
1.127578,5.597123,2.182434,3.899018,5.556358,2.170184,2.72669,1.280174,2.253655,2.660551,3.963164,2.287421,1.248358,5.156245,2.204524,3.825137,5.104904,2.201863,2731407,Rest
1.128343,5.597862,2.178249,3.900045,5.559977,2.170926,2.729392,1.280156,2.25332,2.656198,3.965969,2.286255,1.242905,5.154019,2.199626,3.824737,5.107918,2.202083,2731441,Rest
1.13133,5.591356,2.17003,3.900969,5.564844,2.172447,2.731897,1.280129,2.253008,2.651682,3.968051,2.285145,1.238647,5.146333,2.193044,3.824022,5.111357,2.202681,2731532,Rest
1.134586,5.580528,2.161235,3.899055,5.561279,2.175619,2.734182,1.280079,2.252723,2.647319,3.969653,2.284102,1.235167,5.136817,2.185457,3.817791,5.108737,2.206529,2731534,Rest
1.139083,5.5655,2.1496,3.898853,5.566047,2.177851,2.736236,1.279976,2.252471,2.642982,3.970872,2.283096,1.23135,5.1228,2.176692,3.815504,5.113718,2.208647,2731550,Rest
1.145338,5.550522,2.136994,3.898623,5.569852,2.179727,2.738114,1.279843,2.252238,2.638514,3.972003,2.282078,1.228854,5.110145,2.167591,3.813565,5.118141,2.210429,2731579,Rest
1.151832,5.534902,2.123516,3.898291,5.571573,2.181223,2.739823,1.279718,2.252026,2.633955,3.973139,2.281049,1.226928,5.097564,2.157728,3.811796,5.122074,2.21187,2731605,Rest
1.159948,5.519786,2.111937,3.897376,5.569611,2.182385,2.741405,1.27958,2.251838,2.629318,3.974289,2.279994,1.228727,5.084608,2.147404,3.809897,5.125341,2.212972,2731641,Preparation
1.167378,5.506231,2.101533,3.893917,5.554416,2.183234,2.742883,1.279441,2.251663,2.624731,3.975484,2.278907,1.229824,5.073657,2.138391,3.801611,5.112823,2.21545,2731674,Preparation
1.17329,5.495492,2.0932,3.891604,5.535932,2.183511,2.744274,1.27931,2.251498,2.620212,3.976714,2.277806,1.230568,5.063475,2.129627,3.795953,5.098318,2.216956,2731705,Preparation
1.178392,5.48587,2.085778,3.889851,5.515648,2.183322,2.745578,1.279182,2.251343,2.615744,3.978088,2.276675,1.230729,5.055,2.122113,3.790234,5.084432,2.218194,2731737,Preparation
1.18183,5.477597,2.0792,3.888869,5.484796,2.182077,2.746768,1.279063,2.251196,2.611473,3.979341,2.275567,1.230458,5.047352,2.115472,3.782936,5.069117,2.219338,2731772,Preparation
1.183563,5.470232,2.073141,3.887921,5.452243,2.180251,2.74781,1.278923,2.251065,2.607452,3.980505,2.274481,1.229709,5.040898,2.109715,3.775445,5.054115,2.220125,2731802,Preparation
1.184336,5.4644,2.068162,3.887791,5.418769,2.177896,2.74856,1.27876,2.250946,2.603648,3.981632,2.273414,1.228466,5.035377,2.104833,3.7694,5.039326,2.220595,2731838,Preparation
1.18385,5.459375,2.064254,3.889768,5.381075,2.174354,2.749275,1.2786,2.250832,2.600082,3.982726,2.272366,1.227029,5.030916,2.100879,3.765886,5.018936,2.220157,2731867,Preparation
1.181807,5.454679,2.061379,3.891728,5.347879,2.171089,2.74993,1.278454,2.250725,2.596735,3.983761,2.27136,1.224962,5.02755,2.097847,3.762659,5.000226,2.219605,2731905,Preparation
1.179269,5.451065,2.05925,3.894307,5.316263,2.167717,2.750337,1.278318,2.250629,2.593576,3.984648,2.270393,1.222202,5.025289,2.095652,3.760115,4.982202,2.218838,2731935,Preparation
1.176526,5.449425,2.057899,3.898486,5.279429,2.163252,2.750556,1.278206,2.250549,2.590599,3.985539,2.269461,1.219187,5.023942,2.09409,3.758578,4.961642,2.217478,2731968,Preparation
1.173937,5.449078,2.057177,3.90523,5.233991,2.156809,2.750668,1.278161,2.250474,2.587726,3.986515,2.268526,1.216179,5.02352,2.09319,3.76064,4.926149,2.213861,2732002,Preparation
1.16976,5.450767,2.057019,3.913066,5.189383,2.150413,2.75065,1.278077,2.250391,2.584991,3.987502,2.267623,1.2133,5.024142,2.09305,3.762728,4.896898,2.210729,2732036,Preparation
1.165048,5.453469,2.057335,3.923594,5.139722,2.143167,2.7505,1.277944,2.250297,2.582271,3.988569,2.266721,1.20995,5.025299,2.093184,3.768805,4.859884,2.206504,2732070,Preparation
1.159228,5.45875,2.058611,3.934366,5.085833,2.13367,2.750213,1.277786,2.250191,2.579572,3.989714,2.265812,1.205661,5.027564,2.093723,3.775944,4.824013,2.202115,2732105,Preparation
1.151207,5.46667,2.061186,3.947094,5.030073,2.124015,2.749847,1.277648,2.250079,2.576901,3.990824,2.264921,1.200677,5.030614,2.094625,3.785776,4.776583,2.196017,2732136,Preparation
1.142405,5.476588,2.064403,3.958466,4.978729,2.11525,2.74904,1.277443,2.249883,2.574241,3.992026,2.26404,1.195878,5.035158,2.095924,3.796156,4.732757,2.190204,2732174,Preparation
1.131622,5.49061,2.068965,3.968963,4.931344,2.1083,2.747457,1.277292,2.249546,2.571551,3.993274,2.26316,1.19057,5.042357,2.097806,3.803908,4.690649,2.184113,2732203,Preparation
1.116614,5.508924,2.075998,3.982684,4.902161,2.098011,2.745636,1.277176,2.249194,2.568838,3.994572,2.262284,1.182166,5.053151,2.101254,3.850316,4.626495,2.157487,2732238,Preparation
1.100037,5.528407,2.082985,3.992993,4.853433,2.090898,2.743798,1.277056,2.248858,2.566282,3.995877,2.261452,1.171722,5.067433,2.105326,3.853038,4.595591,2.15425,2732270,Preparation
1.081733,5.549406,2.090957,4.00736,4.835687,2.08098,2.741155,1.276902,2.24844,2.563889,3.997242,2.260661,1.159454,5.08646,2.110113,3.886111,4.560597,2.134355,2732305,Preparation
1.065058,5.568627,2.09835,4.015509,4.785707,2.073786,2.737842,1.276724,2.247915,2.561676,3.998595,2.259909,1.148075,5.10485,2.114892,3.888051,4.52832,2.132169,2732337,Preparation
1.051977,5.583701,2.10441,4.022116,4.744529,2.068069,2.734527,1.27642,2.247427,2.559624,3.999971,2.259192,1.138644,5.119675,2.118874,3.909252,4.501986,2.118119,2732374,Preparation
1.04091,5.596582,2.109594,4.029217,4.701229,2.060717,2.731252,1.276183,2.246953,2.557797,4.00128,2.258524,1.130552,5.131977,2.122276,3.906135,4.485156,2.114997,2732404,Preparation
1.03264,5.605694,2.11358,4.035822,4.662963,2.054333,2.72801,1.276016,2.246494,2.555997,4.00261,2.257881,1.12375,5.139705,2.12531,3.903682,4.46827,2.11191,2732438,Preparation
1.025389,5.6127,2.116878,4.100156,4.594013,2.024537,2.723715,1.275977,2.245912,2.554207,4.004153,2.25724,1.117688,5.145522,2.128049,3.932334,4.434526,2.093943,2732471,Preparation
1.01844,5.617756,2.119696,4.100166,4.569741,2.022946,2.719405,1.275993,2.245341,2.552508,4.005673,2.256627,1.11175,5.149843,2.130517,3.929913,4.419307,2.09253,2732504,Preparation
1.011216,5.620388,2.122044,4.101676,4.544162,2.02211,2.71516,1.276117,2.244793,2.55094,4.007128,2.256052,1.105398,5.15289,2.132905,3.929687,4.403226,2.091248,2732537,Preparation
1.002769,5.619474,2.124375,4.107371,4.516531,2.021272,2.711204,1.276232,2.244296,2.549497,4.008546,2.255509,1.096653,5.153231,2.135559,3.937726,4.381762,2.091586,2732572,Preparation
0.9922406,5.613006,2.126647,4.116297,4.489762,2.020179,2.707073,1.276326,2.243809,2.548184,4.01006,2.254991,1.086838,5.151101,2.138079,3.943922,4.364637,2.091747,2732603,Preparation
0.9750703,5.59315,2.128695,4.126638,4.465309,2.019147,2.702959,1.276405,2.243343,2.546966,4.011563,2.254505,1.06817,5.142811,2.140317,3.949232,4.350619,2.091816,2732639,Preparation
0.9552321,5.558007,2.129822,4.137652,4.441703,2.01794,2.698862,1.276572,2.242889,2.545864,4.013087,2.254044,1.047593,5.127827,2.141972,3.953472,4.338554,2.091751,2732672,Preparation
0.9383261,5.467273,2.125511,4.147809,4.41486,2.015774,2.694412,1.276881,2.242449,2.54487,4.014609,2.253617,1.021315,5.095825,2.141911,3.957122,4.324769,2.091025,2732704,Preparation
0.9421191,5.320097,2.116788,4.141782,4.378321,2.012425,2.689971,1.27723,2.242045,2.544002,4.016064,2.253232,1.000871,5.037707,2.138388,3.958633,4.306641,2.08939,2732734,Preparation
0.9799302,5.115108,2.106156,4.098447,4.313471,1.99493,2.685581,1.277582,2.241674,2.543294,4.017393,2.252896,0.9945589,4.915413,2.130862,3.942914,4.205386,2.037068,2732772,Preparation
1.0725,4.879664,2.090185,4.037058,4.283158,1.966497,2.681012,1.277916,2.241335,2.542759,4.01862,2.252607,1.048169,4.754426,2.11716,3.875127,4.171612,2.008965,2732802,Preparation
1.161588,4.775887,2.068244,3.855592,4.209992,1.945496,2.675963,1.278245,2.240998,2.542325,4.019675,2.252373,1.198411,4.549142,2.094089,3.802398,4.132316,1.995848,2732839,Preparation
1.23203,4.673392,2.05045,3.641532,4.166049,1.931603,2.6703,1.278824,2.240669,2.542069,4.020512,2.252215,1.286418,4.39726,2.079607,3.703836,4.107023,1.987627,2732870,Preparation
1.329905,4.53372,2.031521,3.353155,4.142271,1.921219,2.663858,1.279498,2.240404,2.541866,4.021264,2.252114,1.439547,4.179716,2.057886,3.478945,4.07895,1.971906,2732904,Preparation
1.412669,4.412401,2.017354,3.177085,4.125463,1.91809,2.657192,1.280184,2.240178,2.541712,4.021931,2.252064,1.527817,4.041557,2.0482,3.381728,4.057861,1.972474,2732936,Preparation
1.519387,4.274762,2.00347,3.006711,4.105378,1.919154,2.650479,1.280799,2.239994,2.541609,4.022557,2.252047,1.63558,3.893724,2.040776,3.161435,4.046714,1.964639,2732974,Preparation
1.596915,4.147258,1.99285,2.888819,4.083922,1.920946,2.643176,1.281424,2.239873,2.541467,4.023277,2.252047,1.703815,3.761843,2.035573,3.076033,4.024452,1.967957,2733006,Preparation
1.651961,4.050632,1.986082,2.775138,4.071033,1.92635,2.63587,1.282159,2.239793,2.541564,4.023862,2.252067,1.746278,3.671646,2.033376,3.017858,4.022824,1.974511,2733038,Preparation
1.694215,3.952903,1.979835,2.696458,4.045427,1.928743,2.628596,1.282857,2.239741,2.54133,4.024697,2.252107,1.775826,3.57504,2.030793,2.952026,4.006082,1.978047,2733073,Preparation
1.722791,3.874668,1.975612,2.637282,4.024855,1.930634,2.621382,1.283665,2.239699,2.541049,4.025634,2.252157,1.791822,3.502427,2.02967,2.899616,3.992642,1.979964,2733106,Preparation
1.743344,3.814404,1.973802,2.591567,4.00917,1.932183,2.614372,1.284423,2.239661,2.540692,4.026626,2.252215,1.801781,3.449369,2.03068,2.865447,3.988946,1.98316,2733141,Preparation
1.756498,3.754422,1.972603,2.557614,3.998499,1.934009,2.60794,1.285093,2.239645,2.540354,4.027647,2.252286,1.804011,3.392452,2.032101,2.837061,3.986596,1.985279,2733178,Preparation
1.764019,3.699169,1.972412,2.478628,3.989543,1.930437,2.601864,1.285705,2.239621,2.540034,4.028603,2.252361,1.800709,3.338778,2.034463,2.726947,3.976968,1.980721,2733208,Preparation
1.754103,3.646221,1.975067,2.37563,3.980437,1.923532,2.596127,1.286242,2.239589,2.539694,4.029507,2.252443,1.769763,3.279035,2.041532,2.66077,3.971758,1.978336,2733241,Preparation
1.747873,3.590138,1.978207,2.337106,3.976995,1.922247,2.590649,1.286778,2.239545,2.53936,4.030255,2.252528,1.749251,3.219511,2.048336,2.613872,3.969406,1.976778,2733275,Preparation
1.715575,3.549139,1.983073,2.271805,3.97333,1.917935,2.585426,1.287308,2.239479,2.539097,4.030811,2.252616,1.680548,3.177959,2.058726,2.581029,3.96852,1.975861,2733306,Preparation
1.687993,3.502855,1.98765,2.220111,3.971277,1.914723,2.580059,1.28789,2.239378,2.53881,4.031211,2.252711,1.633222,3.132991,2.066565,2.554704,3.968717,1.975337,2733340,Preparation
1.66314,3.459178,1.991903,2.198532,3.971113,1.914397,2.574845,1.288452,2.239255,2.538476,4.03144,2.252811,1.595723,3.093338,2.072972,2.523244,3.970252,1.97453,2733373,Preparation
1.638716,3.417702,1.995994,2.150507,3.992383,1.927563,2.569406,1.289134,2.239096,2.538077,4.031722,2.252919,1.561655,3.056894,2.078662,2.498165,3.97279,1.974806,2733403,Preparation
1.612754,3.377848,2.000432,2.155742,3.99387,1.932428,2.564042,1.289949,2.238914,2.537651,4.032008,2.253032,1.526685,3.02219,2.084639,2.492587,3.980917,1.978428,2733439,Preparation
1.468093,3.148694,2.046527,2.159844,3.994637,1.936775,2.558908,1.290702,2.238736,2.53721,4.032292,2.253146,1.490683,2.995434,2.089815,2.48768,3.987506,1.981446,2733471,Hold
1.407179,3.053756,2.065868,2.163084,3.995082,1.940989,2.55394,1.291495,2.238555,2.536654,4.032629,2.253276,1.457057,2.973762,2.094634,2.451818,3.990143,1.984034,2733507,Hold
1.368059,2.996034,2.078271,2.165512,3.995533,1.945217,2.549169,1.292409,2.238339,2.536015,4.032985,2.253415,1.425042,2.954463,2.09936,2.423148,3.992211,1.986202,2733540,Hold
1.334583,2.950258,2.089978,2.167304,3.995267,1.949822,2.544428,1.293496,2.23809,2.535115,4.033503,2.253585,1.387191,2.929031,2.107153,2.401502,3.993837,1.988666,2733576,Hold
1.30655,2.910487,2.100851,2.168925,3.995021,1.95401,2.539947,1.294499,2.237844,2.534043,4.034089,2.253766,1.350091,2.896596,2.117881,2.391503,3.994635,1.990095,2733604,Hold
1.283124,2.880125,2.10955,2.170695,3.994864,1.954455,2.535709,1.29548,2.23761,2.532801,4.034664,2.253958,1.321666,2.873269,2.125901,2.379864,3.998785,1.993221,2733643,Hold
1.261908,2.855909,2.116563,2.172397,3.994522,1.954911,2.53144,1.296442,2.237335,2.531369,4.035151,2.254163,1.271628,2.882223,2.132388,2.36914,4.001868,1.996073,2733676,Hold
1.243724,2.838477,2.121304,2.174402,3.993794,1.955541,2.527271,1.297537,2.237051,2.529829,4.035566,2.254379,1.235601,2.891411,2.137091,2.359079,4.004028,1.99899,2733712,Hold
1.228893,2.827003,2.123527,2.176797,3.992371,1.956508,2.52324,1.298653,2.236763,2.527905,4.036035,2.25462,1.217891,2.879185,2.136658,2.349138,4.005025,2.002251,2733740,Hold
1.216122,2.823153,2.122055,2.199409,3.992003,1.95704,2.519553,1.299595,2.236511,2.52559,4.036592,2.254877,1.2043,2.87181,2.134663,2.357553,4.008651,2.0045,2733779,Preparation
1.204113,2.818303,2.114522,2.218607,3.992093,1.957731,2.516108,1.300452,2.236279,2.522792,4.037133,2.255149,1.19325,2.895031,2.126436,2.361197,4.010576,2.00568,2733808,Preparation
1.21763,2.850045,2.089269,2.235785,3.990496,1.959088,2.51289,1.301223,2.236065,2.519566,4.037676,2.255439,1.204996,2.951151,2.103353,2.365072,4.011546,2.00758,2733844,Preparation
1.295581,2.969644,2.039434,2.25086,3.98976,1.9611,2.509817,1.30194,2.235866,2.515728,4.038259,2.255752,1.27574,3.103144,2.051805,2.368668,4.013342,2.010439,2733872,Preparation
1.453584,3.2409,1.967754,2.264221,3.98821,1.963381,2.506881,1.302643,2.235676,2.510979,4.038916,2.256104,1.366661,3.358597,2.003764,2.371634,4.014306,2.013709,2733907,Preparation
1.565813,3.534193,1.936626,2.278374,3.984894,1.96659,2.5041,1.303311,2.235497,2.505353,4.039533,2.256482,1.43376,3.523248,1.985579,2.375062,4.013641,2.018133,2733938,Preparation
1.682211,3.825045,1.927073,2.290069,3.981636,1.969377,2.501481,1.303948,2.235329,2.498845,4.039874,2.256894,1.500245,3.723614,1.977496,2.377474,4.012665,2.022019,2733976,Preparation
1.764387,4.022885,1.939738,2.300316,3.978466,1.971898,2.499155,1.304517,2.23519,2.491586,4.039966,2.257309,1.542941,3.861643,1.981801,2.379436,4.01152,2.025528,2734005,Stroke
1.817443,4.158193,1.959498,2.283985,3.979702,1.97571,2.497215,1.304997,2.235074,2.483845,4.039981,2.257695,1.568549,3.973734,1.991259,2.381222,4.009583,2.027858,2734042,Stroke
1.839395,4.231794,1.972395,3.008744,3.522144,2.024718,2.495961,1.30517,2.235007,2.475687,4.039958,2.258036,1.582733,4.053556,2.003523,2.98391,3.674929,2.060227,2734071,Stroke
1.851315,4.262303,1.97815,3.242965,3.411056,2.037489,2.495212,1.305291,2.234933,2.467814,4.039793,2.258316,1.598727,4.116631,2.013497,3.33845,3.500854,2.061558,2734107,Stroke
1.872919,4.285354,1.982988,3.418415,3.355491,2.04379,2.494822,1.305312,2.234869,2.460623,4.039517,2.258535,1.629991,4.155802,2.020459,3.442144,3.495867,2.069956,2734136,Stroke
1.895163,4.287429,1.985693,3.582385,3.354693,2.046302,2.494824,1.305242,2.234811,2.454153,4.039052,2.25867,1.659471,4.156605,2.023436,3.579491,3.488128,2.069204,2734172,Stroke
1.913139,4.282961,1.987538,3.714711,3.402577,2.046611,2.49503,1.305122,2.234754,2.448218,4.038541,2.258718,1.681903,4.147482,2.025148,3.626871,3.543269,2.079857,2734202,Stroke
1.941563,4.245145,1.987552,3.818892,3.503277,2.045495,2.495625,1.304799,2.234678,2.442946,4.03806,2.258674,1.72506,4.071474,2.022987,3.719531,3.615846,2.077685,2734235,Stroke
1.971634,4.19213,1.987035,3.880598,3.612721,2.043557,2.496731,1.304466,2.234558,2.438614,4.037766,2.258546,1.764734,3.978365,2.020094,3.748354,3.673775,2.079578,2734270,Stroke
2.003124,4.091843,1.985247,3.909631,3.728668,2.041052,2.498912,1.304013,2.234385,2.435605,4.037227,2.258381,1.799229,3.812575,2.014933,3.795371,3.772575,2.073699,2734304,Stroke
2.028555,3.98508,1.982524,3.89598,3.840408,2.041826,2.502487,1.303581,2.234176,2.433297,4.037124,2.258101,1.819715,3.664923,2.009377,3.800255,3.86786,2.073095,2734335,Stroke
2.056167,3.857758,1.978065,3.851768,3.926368,2.047205,2.507786,1.303253,2.233855,2.431691,4.037797,2.257688,1.842209,3.502308,2.001842,3.780889,3.946182,2.073459,2734376,Stroke
2.032154,3.521979,1.968572,3.836172,3.939862,2.047873,2.514735,1.303024,2.233468,2.43077,4.038939,2.257197,1.86095,3.389022,1.993845,3.736718,4.005803,2.078026,2734402,Stroke
2.041539,3.350794,1.956037,3.803094,3.944376,2.051538,2.523373,1.302742,2.233009,2.430566,4.040325,2.256608,1.867646,3.350814,1.987833,3.695379,4.046269,2.083622,2734440,Stroke
2.073536,3.237464,1.936149,3.717753,4.224452,2.087046,2.533149,1.302336,2.232446,2.43168,4.041975,2.25592,1.895183,3.305978,1.972631,3.579999,4.314925,2.144265,2734470,Stroke
2.127398,3.199563,1.91305,3.669699,4.387488,2.106071,2.549902,1.303028,2.231614,2.433904,4.043859,2.255202,1.961143,3.284165,1.947312,3.537129,4.416795,2.166898,2734507,Stroke
2.161528,3.220536,1.896762,3.637209,4.496857,2.118428,2.567118,1.303641,2.230654,2.437096,4.045163,2.254533,1.972106,3.310252,1.93736,3.513124,4.476679,2.179723,2734538,Stroke
2.208361,3.28331,1.883784,3.613846,4.577324,2.12728,2.583473,1.304232,2.229735,2.440983,4.045937,2.253901,1.977442,3.349491,1.930423,3.498587,4.517854,2.188582,2734573,Stroke
2.259187,3.393132,1.878169,3.593399,4.727967,2.138936,2.600843,1.305057,2.228844,2.445538,4.046394,2.253267,2.033313,3.437863,1.919901,3.491014,4.651713,2.1943,2734604,Stroke
2.298011,3.502575,1.880098,3.577757,4.823649,2.146878,2.618468,1.305609,2.227976,2.451549,4.046876,2.252614,2.076649,3.512971,1.91581,3.485752,4.722453,2.19785,2734641,Stroke
2.352994,3.656203,1.890119,3.554928,4.931088,2.157909,2.637769,1.306209,2.227199,2.458588,4.047019,2.251934,2.125772,3.617095,1.919701,3.482128,4.752743,2.200372,2734670,Stroke
2.391272,3.760352,1.89939,3.643721,4.312732,2.113825,2.656384,1.306845,2.226449,2.465719,4.047102,2.251259,2.160113,3.694637,1.925387,3.479748,4.772208,2.202204,2734706,Preparation
