lhx,lhy,lhz,rhx,rhy,rhz,hx,hy,hz,sx,sy,sz,lwx,lwy,lwz,rwx,rwy,rwz,timestamp,phase
4.072809,5.227983,2.025329,5.497509,5.37692,2.006882,4.766081,1.832237,2.12424,4.825106,4.289449,2.139959,4.00506,5.021289,2.066999,5.509393,5.093042,2.016208,4254626,Rest
4.073593,5.228405,2.025175,5.496218,5.375763,2.00668,4.769469,1.833132,2.124214,4.824868,4.28917,2.139922,4.005844,5.021712,2.066845,5.508101,5.091902,2.016005,4254657,Rest
4.071056,5.225533,2.025586,5.496117,5.375914,2.006394,4.770864,1.833421,2.124084,4.825249,4.28918,2.139803,4.003307,5.01884,2.067256,5.507999,5.092068,2.015718,4254688,Rest
4.07179,5.225884,2.025416,5.49595,5.375376,2.006398,4.772464,1.833423,2.124054,4.825212,4.288579,2.139605,4.004041,5.01919,2.067086,5.507831,5.091546,2.015722,4254720,Rest
4.072939,5.227365,2.025029,5.509037,5.376406,2.006352,4.776798,1.832702,2.124151,4.825006,4.28734,2.139338,4.00519,5.020672,2.066698,5.52092,5.092591,2.015674,4254751,Rest
4.072964,5.227371,2.02503,5.509982,5.37585,2.006229,4.777529,1.832784,2.124143,4.824773,4.286476,2.139163,4.005215,5.020678,2.0667,5.521863,5.092051,2.015549,4254782,Rest
4.071594,5.225941,2.025222,5.506619,5.374601,2.006153,4.778454,1.832741,2.124065,4.823751,4.285617,2.138875,4.003845,5.019247,2.066891,5.5185,5.090817,2.015472,4254829,Rest
4.107918,5.323718,2.010763,5.504048,5.37285,2.006134,4.780392,1.832593,2.123973,4.823849,4.28521,2.138739,4.040169,5.117024,2.052433,5.515928,5.089081,2.015452,4254860,Rest
4.091562,5.271986,2.017449,5.501549,5.370937,2.005654,4.78068,1.832452,2.123958,4.824355,4.285563,2.138446,4.023813,5.065293,2.059118,5.513428,5.087184,2.014971,4254891,Rest
4.08461,5.258437,2.018714,5.500231,5.369774,2.00545,4.781104,1.832852,2.123854,4.823846,4.284957,2.138279,4.016861,5.051744,2.060384,5.51211,5.086037,2.014766,4254922,Rest
4.084609,5.257655,2.018742,5.500297,5.369539,2.005268,4.781462,1.832896,2.123816,4.824213,4.285133,2.137867,4.01686,5.050961,2.060411,5.512175,5.085819,2.014584,4254954,Rest
4.081487,5.254098,2.018899,5.500571,5.370183,2.005219,4.785651,1.832537,2.124025,4.823963,4.28476,2.137571,4.013737,5.047405,2.060569,5.512448,5.086479,2.014534,4254985,Rest
4.081961,5.254108,2.018666,5.498593,5.370026,2.004881,4.786933,1.83199,2.124021,4.822773,4.284178,2.137293,4.014212,5.047414,2.060336,5.51047,5.086337,2.014196,4255016,Rest
4.095701,5.306198,2.009847,5.494505,5.367389,2.004166,4.788545,1.831532,2.124199,4.823771,4.282871,2.136681,4.027952,5.099504,2.051517,5.506382,5.083716,2.01348,4255063,Rest
4.094037,5.288576,2.010904,5.493255,5.366359,2.003846,4.789359,1.832005,2.12412,4.824986,4.282169,2.136219,4.026288,5.081882,2.052573,5.50513,5.082703,2.01316,4255094,Rest
4.090673,5.281203,2.010784,5.493097,5.366813,2.00382,4.791555,1.833379,2.124044,4.825918,4.281775,2.135753,4.022924,5.074509,2.052453,5.504971,5.083172,2.013133,4255125,Rest
4.09618,5.277307,2.009706,5.494187,5.366209,2.003673,4.794688,1.8319,2.12446,4.827002,4.281698,2.135268,4.028431,5.070613,2.051375,5.506061,5.082585,2.012985,4255156,Rest
4.092579,5.269326,2.009549,5.493685,5.365632,2.003619,4.795364,1.831931,2.1244,4.828631,4.282428,2.134571,4.02483,5.062633,2.051218,5.505558,5.082024,2.012931,4255188,Rest
4.095327,5.267797,2.008649,5.493697,5.365609,2.003257,4.79577,1.831775,2.124552,4.830308,4.282876,2.133873,4.027578,5.061104,2.050318,5.505569,5.082017,2.012568,4255219,Rest
4.096246,5.260063,2.00819,5.49447,5.365064,2.002974,4.797824,1.830626,2.124924,4.832114,4.282511,2.133239,4.028497,5.05337,2.04986,5.506341,5.081487,2.012285,4255250,Rest
4.096034,5.255755,2.007735,5.494543,5.363679,2.002596,4.800551,1.830065,2.125272,4.834763,4.278789,2.13247,4.028285,5.049062,2.049404,5.506414,5.080119,2.011906,4255297,Rest
4.053825,5.129576,2.022822,5.495921,5.361262,2.002558,4.805446,1.828291,2.126157,4.836232,4.267824,2.131764,3.990085,4.953907,2.060722,5.507792,5.077716,2.011868,4255328,Preparation
4.333066,5.288279,1.979741,5.495956,5.359125,2.002249,4.809093,1.826792,2.127183,4.838269,4.264438,2.131373,4.178925,5.123137,2.015338,5.507827,5.075574,2.011559,4255359,Preparation
4.131945,5.098963,2.02925,5.495694,5.357752,2.002008,4.810246,1.825982,2.127905,4.83887,4.261849,2.130972,3.977806,4.933823,2.064846,5.507564,5.074205,2.011317,4255390,Preparation
4.276287,5.264868,1.974602,5.494715,5.355291,2.001034,4.813927,1.824474,2.129105,4.841524,4.258596,2.130313,4.194162,5.06819,2.013219,5.506586,5.07174,2.010343,4255422,Preparation
4.287941,5.268836,1.978531,5.49479,5.354671,2.000829,4.819105,1.822929,2.130198,4.841812,4.25573,2.129916,4.173236,5.058124,2.010252,5.506661,5.071115,2.010139,4255453,Preparation
4.29281,5.261558,1.977948,5.390424,5.321322,1.989026,4.819861,1.822737,2.130833,4.843778,4.255491,2.129593,4.17302,5.05282,2.009439,5.402297,5.037763,1.998336,4255484,Preparation
4.264149,5.231533,1.980705,5.408922,5.301899,1.99124,4.822197,1.821975,2.131558,4.843991,4.255121,2.129347,4.125719,5.027922,2.010435,5.420794,5.018334,2.00055,4255515,Preparation
4.265445,5.193902,1.969647,5.36408,5.316633,1.982791,4.827789,1.821864,2.132102,4.8446,4.254825,2.129223,4.126949,5.027152,2.009355,5.375953,5.033065,1.992102,4255562,Preparation
4.266354,5.183311,1.965289,5.098618,5.282377,1.947227,4.82996,1.821283,2.132525,4.845299,4.254713,2.129105,4.120909,5.017684,2.009554,5.340221,5.040842,1.984499,4255593,Preparation
4.358662,5.194178,1.953945,4.907257,5.314954,1.928112,4.833982,1.819723,2.133502,4.845741,4.255299,2.12907,4.125477,5.016098,2.005075,5.205535,5.100003,1.953624,4255624,Preparation
4.389723,5.178555,1.950559,4.894493,5.284486,1.92816,4.838147,1.81877,2.134123,4.847797,4.254667,2.129158,4.140909,4.986026,1.996393,5.201323,5.079006,1.952758,4255656,Preparation
4.377906,5.162438,1.945022,4.873045,5.22383,1.927493,4.849116,1.816761,2.134703,4.848197,4.25411,2.129239,4.141215,4.974387,1.994069,5.184926,5.024831,1.951705,4255687,Preparation
4.3164,5.14444,1.935597,4.849844,5.182875,1.92496,4.854562,1.819563,2.134977,4.848966,4.254191,2.129429,4.139847,4.967152,1.99248,5.156918,4.978561,1.949857,4255718,Preparation
4.294204,5.068852,1.946398,4.801003,5.09505,1.92625,4.858373,1.817572,2.134501,4.849047,4.25403,2.129574,4.142794,4.946622,1.988788,5.136583,4.933123,1.948792,4255749,Preparation
4.284702,5.056865,1.942386,4.672668,5.128505,1.90983,4.867361,1.818171,2.134379,4.850362,4.253649,2.129694,4.146507,4.925482,1.985474,5.10183,4.822171,1.949047,4255796,Preparation
4.26854,5.049938,1.938684,4.821849,4.90724,1.947197,4.871276,1.820129,2.133765,4.851022,4.253891,2.129843,4.141125,4.912602,1.982347,5.082361,4.785254,1.94657,4255827,Preparation
4.257113,5.046515,1.936736,4.765853,4.915121,1.93317,4.877388,1.820452,2.13313,4.851833,4.252173,2.129996,4.132439,4.904445,1.980108,5.067052,4.674699,1.944039,4255874,Preparation
4.256781,5.084465,1.926356,4.934769,4.586853,1.888818,4.877561,1.821653,2.132792,4.852488,4.252275,2.130055,4.104085,4.896779,1.97591,5.091642,4.561642,1.928077,4255905,Preparation
4.176106,4.987544,1.952587,4.935708,4.551492,1.889593,4.879147,1.822741,2.132267,4.852809,4.252104,2.130077,4.01702,4.788551,2.01145,5.156928,4.460049,1.929046,4255921,Preparation
4.240577,5.077281,1.924192,4.934787,4.446923,1.893865,4.880324,1.823951,2.131955,4.854833,4.247593,2.130064,4.053895,4.891704,1.971835,5.273766,4.356948,1.945936,4255968,Preparation
4.227191,5.073571,1.921288,4.942222,4.346135,1.899024,4.881754,1.824122,2.131879,4.855986,4.244713,2.130079,4.050261,4.887871,1.97166,5.285979,4.327515,1.947166,4255999,Preparation
4.205827,5.070988,1.915899,4.958979,4.207282,1.906002,4.878367,1.826894,2.130938,4.856142,4.244688,2.130096,4.04336,4.8833,1.970532,5.310021,4.29108,1.950311,4256030,Preparation
4.181658,5.071119,1.912077,4.988497,4.133628,1.909867,4.879674,1.829952,2.129937,4.856226,4.244674,2.130122,4.026043,4.875121,1.968109,5.072386,4.0651,1.93497,4256061,Preparation
3.951657,4.955229,1.965764,5.002814,4.026769,1.914239,4.879375,1.831268,2.129695,4.85604,4.245554,2.1302,3.805694,4.778498,2.028718,5.069926,4.020362,1.933293,4256092,Preparation
3.974745,4.946012,1.954618,5.026044,3.869682,1.92929,4.877882,1.832074,2.128707,4.855863,4.245999,2.130244,3.833005,4.770261,2.018069,5.106438,3.88418,1.951099,4256124,Preparation
3.949797,4.969194,1.951177,4.820333,3.688206,1.905462,4.877656,1.832484,2.128073,4.855786,4.248191,2.130287,3.827721,4.78273,2.015039,5.097784,3.818517,1.953129,4256155,Preparation
3.934433,4.984915,1.949262,4.849549,3.578668,1.903987,4.880153,1.832907,2.127577,4.855319,4.251145,2.130236,3.817456,4.793113,2.012873,5.118843,3.734687,1.950421,4256186,Preparation
3.985735,5.083276,1.918756,4.87015,3.438181,1.903855,4.87986,1.834778,2.126615,4.85637,4.256163,2.130193,3.825819,4.80869,2.008136,5.126485,3.628042,1.948131,4256217,Preparation
3.864907,4.923992,1.968416,4.895681,3.400551,1.899393,4.878016,1.839318,2.124145,4.857142,4.257894,2.130171,3.748088,4.719825,2.030485,5.14141,3.599121,1.943418,4256264,Preparation
3.995737,4.846895,1.941503,5.070127,3.436566,1.919796,4.876556,1.840575,2.123139,4.857625,4.262224,2.130121,3.75209,4.683152,2.034435,5.157072,3.586287,1.937832,4256295,Stroke
4.016403,4.831949,1.93631,5.073816,3.448862,1.917402,4.873085,1.839641,2.120936,4.856011,4.261317,2.130163,4.019476,4.608169,1.972518,5.220874,3.670035,1.93407,4256342,Stroke
4.178572,4.511059,1.919443,5.123828,3.62742,1.903206,4.872406,1.842387,2.118227,4.854661,4.25784,2.130195,4.071971,4.472271,1.972347,5.327337,3.913121,1.942686,4256373,Stroke
4.072357,4.4651,1.951939,5.171858,3.853831,1.888218,4.87043,1.846797,2.115003,4.853953,4.257531,2.130204,4.144253,4.196288,1.966658,5.335259,4.1403,1.931019,4256389,Stroke
3.994511,4.30801,1.953721,5.139395,4.012512,1.851632,4.85853,1.853498,2.110054,4.852449,4.255713,2.130394,4.120869,4.057189,1.966326,5.371255,4.197408,1.92707,4256420,Stroke
4.211755,3.583538,1.918215,5.242252,4.354015,1.857407,4.850926,1.855333,2.108752,4.849763,4.255755,2.130613,4.144177,3.731855,1.97596,5.483201,4.497689,1.932424,4256451,Stroke
4.208974,3.282177,1.944423,5.246318,4.541382,1.858016,4.838746,1.862437,2.106022,4.834627,4.267873,2.131121,4.139069,3.484125,1.985141,5.4946,4.54929,1.946443,4256498,Stroke
4.214577,3.281246,1.940804,5.251236,4.598403,1.865932,4.812441,1.87256,2.101992,4.828135,4.273164,2.131374,4.142982,3.4858,1.982442,5.502406,4.561759,1.954492,4256529,Stroke
4.233867,3.283424,1.928072,5.283048,4.634543,1.889075,4.789904,1.879025,2.098848,4.791119,4.302206,2.130964,4.158377,3.49264,1.971861,5.599199,4.671313,1.991753,4256560,Stroke
4.245235,3.267118,1.91866,5.268257,4.610977,1.891844,4.778304,1.877912,2.095891,4.792144,4.301609,2.131108,4.168766,3.478545,1.963179,5.375531,4.594016,1.945161,4256592,Stroke
4.251826,3.256756,1.911993,5.225992,4.495233,1.898856,4.774034,1.880395,2.09383,4.79101,4.300905,2.131032,4.174952,3.469852,1.956638,5.3387,4.508055,1.951768,4256623,Stroke
4.217657,3.195344,1.924334,5.28626,4.512943,1.911175,4.765856,1.881632,2.092494,4.795107,4.299334,2.131059,4.151127,3.424253,1.964826,5.263181,4.332118,1.95573,4256654,Stroke
4.113878,3.567202,1.956212,5.225152,4.210626,1.952847,4.75473,1.887678,2.089447,4.815404,4.296486,2.131494,4.164337,3.488257,1.961388,5.224389,4.241177,1.958895,4256685,Stroke
4.196583,3.888126,1.921053,5.19289,4.077495,1.954351,4.753263,1.891369,2.086645,4.823675,4.292706,2.13149,4.209573,3.835794,1.924327,5.199612,4.050406,1.961109,4256732,Stroke
4.209297,4.3117,1.89483,5.179397,3.945865,1.953166,4.75597,1.897323,2.08401,4.826193,4.289733,2.131556,4.155991,4.226913,1.937219,5.217461,3.976381,1.970783,4256763,Stroke
4.229466,4.693826,1.917303,5.18136,3.841383,1.954208,4.763504,1.89968,2.082022,4.829689,4.28744,2.131563,4.098721,4.545205,1.959099,5.294227,3.830809,1.982486,4256794,Stroke
4.134409,4.91403,1.935208,5.043686,3.62279,1.917061,4.778472,1.898138,2.07985,4.83321,4.281528,2.131782,3.994026,4.629182,2.026788,5.263312,3.800126,1.970363,4256826,Stroke
4.132131,4.946581,1.947661,5.192271,3.668803,1.934713,4.788254,1.900202,2.078553,4.83464,4.280778,2.131851,4.052084,4.841191,1.998782,5.206646,3.707144,1.946396,4256857,Stroke
4.16063,4.929621,1.948582,5.211169,3.62721,1.922691,4.797684,1.904438,2.075413,4.833374,4.280495,2.13185,4.055967,4.840108,1.999132,5.258893,3.58716,1.918976,4256888,Stroke
4.14745,4.86806,1.952495,5.229877,3.660132,1.909192,4.811426,1.908207,2.074142,4.831947,4.279969,2.13187,4.085097,4.71399,1.999494,5.347687,3.94857,1.935447,4256919,Stroke
4.10481,4.652043,1.963141,5.267154,3.792068,1.877373,4.821146,1.913183,2.071784,4.832104,4.278854,2.131868,4.0728,4.453096,2.004246,5.294599,3.777743,1.881436,4256966,Stroke
4.089264,4.406681,1.943623,5.255815,3.917609,1.849479,4.828789,1.918044,2.070445,4.832869,4.276492,2.132058,4.089646,4.401379,2.00118,5.294932,3.933966,1.866899,4256997,Stroke
4.06878,4.074521,1.926772,5.26891,4.254545,1.835054,4.832427,1.924165,2.06849,4.833766,4.273263,2.13268,4.080632,4.065879,1.984261,5.47366,4.392541,1.910763,4257028,Stroke
4.229177,4.478637,1.865231,5.300824,4.563253,1.837962,4.831932,1.926647,2.066764,4.831643,4.272064,2.133108,4.241029,4.469996,1.922717,5.473288,4.399085,1.915773,4257060,Stroke
4.200825,4.465741,1.861559,5.372459,4.825889,1.874317,4.828081,1.927699,2.066181,4.822335,4.271523,2.133668,4.212677,4.4571,1.919044,5.663954,4.821168,1.965148,4257091,Stroke
4.288714,4.207277,1.870152,5.383339,4.91614,1.900902,4.826421,1.929129,2.065294,4.802982,4.273093,2.133847,4.300565,4.198637,1.927632,5.613216,4.836403,1.959684,4257122,Stroke
4.298913,4.416623,1.891551,5.455606,4.858597,1.952731,4.82386,1.933399,2.064469,4.792117,4.278065,2.133755,4.310763,4.407983,1.949028,5.606811,4.628522,2.007785,4257153,Stroke
4.283552,4.185383,1.865348,5.444911,4.901607,1.937632,4.817188,1.93841,2.062833,4.788571,4.278806,2.133579,4.295402,4.176744,1.922824,5.444431,4.737814,1.98495,4257200,Stroke
4.360821,4.416727,1.885581,5.402015,4.667741,1.945481,4.814505,1.939737,2.061864,4.788998,4.278811,2.133408,4.37267,4.408087,1.943056,5.454562,4.607982,2.000787,4257231,Stroke
4.13023,3.217439,1.917597,5.266355,4.499665,1.950087,4.81134,1.942774,2.059918,4.789239,4.280425,2.133141,4.078466,3.453791,1.948745,5.422563,4.510651,1.998367,4257262,Stroke
4.164092,3.349869,1.89902,5.182284,4.455025,1.939908,4.810403,1.942657,2.059582,4.794479,4.278966,2.132972,4.112329,3.586218,1.930168,5.345512,4.429377,1.987023,4257294,Stroke
4.163908,3.932767,1.891194,5.450516,4.081265,1.93722,4.80921,1.94265,2.059252,4.803214,4.27671,2.132668,4.143836,3.928273,1.893364,5.269057,4.184752,1.976795,4257325,Stroke
4.1821,4.393994,1.87553,5.253596,4.114743,1.960765,4.810791,1.942779,2.058877,4.814481,4.272191,2.131926,4.128888,4.293545,1.938982,5.244956,4.094275,1.969043,4257372,Stroke
4.199455,4.657019,1.895497,5.242046,3.990161,1.950628,4.810725,1.942941,2.058693,4.818978,4.270244,2.131447,4.030728,4.552466,1.937156,5.244506,3.969166,1.959499,4257403,Stroke
4.202628,4.896575,1.922888,5.236031,3.854242,1.935547,4.818106,1.943685,2.0592,4.826568,4.267821,2.130952,4.083687,4.694126,1.956146,5.243985,3.824964,1.939844,4257434,Stroke
4.169605,4.850993,1.94436,5.248373,3.761235,1.917119,4.830797,1.942877,2.0607,4.828153,4.26755,2.130548,4.036205,4.665234,2.031167,5.268302,3.756823,1.919977,4257465,Stroke
4.203426,4.844094,1.947068,5.260378,3.764459,1.908936,4.840003,1.937876,2.061907,4.834906,4.265363,2.130046,4.120639,4.711372,1.995362,5.273047,3.749413,1.902696,4257496,Stroke
4.285332,4.705743,1.944281,5.291886,3.814536,1.885267,4.849196,1.932601,2.063088,4.839281,4.259444,2.129334,4.137525,4.680709,1.993393,5.302646,3.792755,1.885412,4257528,Stroke
4.301304,4.546122,1.946661,5.296107,3.938746,1.858498,4.857036,1.924263,2.065038,4.841702,4.253585,2.128346,4.156136,4.508513,1.995767,5.312081,3.94983,1.865581,4257559,Stroke
4.367106,4.363885,1.929189,5.320347,4.198623,1.840414,4.862955,1.911325,2.067907,4.845394,4.247014,2.127734,4.223786,4.31483,1.978109,5.349945,4.153017,1.857854,4257590,Stroke
4.381931,4.123623,1.91686,5.31122,4.522221,1.817657,4.862042,1.902134,2.070592,4.847202,4.24768,2.127403,4.237578,4.09021,1.966182,5.44734,4.419906,1.887405,4257621,Stroke
4.287607,3.841139,1.920429,5.752612,4.919836,1.93578,4.858525,1.899371,2.07195,4.843906,4.245452,2.127025,4.226195,4.017028,1.964275,5.778708,4.717319,1.97607,4257668,Stroke
4.215156,3.901706,1.95168,5.778065,4.977398,1.949663,4.853598,1.895103,2.073447,4.842507,4.243955,2.12662,4.199704,3.891257,1.958576,5.803007,4.759206,1.986562,4257699,Stroke
4.19878,3.793876,1.936893,5.828222,5.044191,1.981009,4.845673,1.885432,2.076364,4.839493,4.240066,2.126165,4.216083,3.728775,1.93106,5.854359,4.805689,2.012444,4257730,Stroke
4.190411,3.774935,1.928231,5.796954,5.008452,1.996181,4.842855,1.87635,2.080277,4.838602,4.23245,2.125579,4.198619,3.742506,1.929539,5.838421,4.765385,2.025487,4257762,Stroke
4.178896,3.80055,1.906778,5.775059,5.010821,2.006982,4.840052,1.875522,2.082492,4.839781,4.233762,2.125383,4.179085,3.773429,1.90951,5.825109,4.764029,2.034453,4257793,Stroke
4.18513,3.923187,1.876865,5.746291,5.023829,2.013994,4.842768,1.869989,2.085343,4.843607,4.236708,2.124941,4.185267,3.942453,1.874971,5.803608,4.773972,2.039737,4257824,Stroke
4.179054,4.248351,1.855411,5.087239,4.427327,1.930238,4.84336,1.863458,2.088149,4.845466,4.236125,2.124549,4.119163,4.155866,1.924467,5.308901,4.326994,1.976923,4257855,Stroke
4.206545,4.454086,1.843398,5.031712,4.299302,1.921648,4.849592,1.857683,2.09096,4.846024,4.234755,2.124561,4.154221,4.341488,1.913407,5.2665,4.233698,1.97082,4257886,Stroke
4.20559,4.694525,1.869073,4.921949,4.029522,1.889851,4.851381,1.856576,2.092771,4.847641,4.235451,2.124541,4.031155,4.545699,1.93197,5.182875,4.038663,1.947271,4257918,Stroke
4.238785,4.806685,1.894249,4.918609,3.959413,1.883451,4.856249,1.855159,2.09495,4.850351,4.237972,2.124352,4.036608,4.639976,1.951667,5.173108,4.002883,1.941132,4257949,Stroke
4.266012,4.843122,1.927795,4.991719,3.672681,1.867294,4.868022,1.853559,2.096877,4.854372,4.241425,2.124105,4.059668,4.651759,1.974815,5.20932,3.809801,1.925412,4257996,Stroke
4.273999,4.829011,1.938188,4.972758,3.60388,1.852171,4.883158,1.852446,2.099056,4.854164,4.241721,2.12394,4.117517,4.69386,1.978183,5.172134,3.774452,1.909355,4258027,Stroke
4.338133,4.786628,1.943051,5.072924,3.56609,1.83004,4.893933,1.851263,2.100339,4.854935,4.242524,2.124019,4.148929,4.684093,1.981217,5.223402,3.752419,1.886065,4258058,Stroke
4.567053,4.643199,1.918608,5.105267,3.602553,1.802473,4.9034,1.849719,2.101935,4.858105,4.241704,2.123922,4.403399,4.550459,1.962127,5.247332,3.78009,1.865369,4258089,Stroke
4.541273,4.538182,1.939696,5.137237,3.736965,1.786132,4.906514,1.850493,2.102875,4.85944,4.242359,2.123963,4.377616,4.445441,1.983215,5.271332,3.880998,1.853026,4258120,Stroke
4.638738,4.719981,1.870281,5.248107,4.120099,1.82085,4.909009,1.848162,2.103511,4.859394,4.242853,2.124046,4.47508,4.62724,1.9138,5.513665,4.430133,1.892761,4258167,Stroke
4.741874,4.010767,1.860942,5.260184,4.397262,1.820034,4.911883,1.847869,2.104063,4.856594,4.243308,2.124297,4.578216,3.918026,1.904461,5.652556,4.60589,1.925027,4258183,Stroke
4.764593,3.887187,1.817547,5.266984,4.52917,1.833012,4.910796,1.848429,2.104344,4.856318,4.242932,2.124552,4.600936,3.794446,1.861066,5.709459,4.6856,1.943057,4258230,Stroke
4.337524,3.685113,1.893065,5.25209,4.587551,1.857474,4.904142,1.852997,2.104891,4.853403,4.242575,2.124834,4.173866,3.592372,1.936585,5.329911,4.593554,1.889041,4258261,Stroke
4.323629,3.676443,1.886503,5.12803,4.578732,1.860907,4.900036,1.854228,2.105386,4.849741,4.241346,2.125197,4.159971,3.583702,1.930022,5.327907,4.571072,1.902246,4258292,Stroke
4.254202,3.738298,1.872522,5.125535,4.539527,1.882098,4.893142,1.857105,2.105316,4.84792,4.241714,2.125314,4.090543,3.645556,1.916042,5.320126,4.523419,1.92434,4258323,Stroke
4.072007,3.823516,1.90785,5.144292,4.490825,1.897416,4.887369,1.860283,2.105096,4.847757,4.242211,2.12533,4.070505,3.773156,1.907932,5.318962,4.421825,1.940988,4258370,Stroke
3.981282,4.088579,1.891389,5.157081,4.447783,1.900142,4.884547,1.861377,2.104906,4.847975,4.240973,2.125326,3.984739,4.088396,1.953018,5.290885,4.338849,1.946173,4258401,Stroke
4.152356,3.158311,1.914362,5.204253,4.293562,1.924212,4.881942,1.861588,2.104519,4.850195,4.239408,2.125154,4.093,3.334368,1.974556,5.272215,4.293235,1.94567,4258417,Stroke
3.994026,4.579007,1.862808,5.200553,4.267618,1.922621,4.880075,1.862602,2.10418,4.850966,4.239086,2.125134,4.087666,3.555886,1.973631,5.212982,4.231193,1.932144,4258464,Stroke
4.139271,3.408373,1.914936,5.197792,4.250823,1.91809,4.87843,1.865983,2.103239,4.850526,4.239107,2.125175,4.086613,3.56486,1.973469,5.229267,4.20784,1.92933,4258495,Stroke
4.080637,4.79083,1.884851,5.269074,4.49611,1.917061,4.879035,1.869438,2.102413,4.84932,4.239152,2.125213,3.838073,4.615021,2.018433,5.240253,4.210637,1.921227,4258526,Stroke
4.006118,4.732892,1.952852,5.217822,4.255423,1.894623,4.877955,1.871296,2.100851,4.848311,4.238886,2.125295,3.833797,4.61021,2.018205,5.265749,4.245636,1.910414,4258557,Stroke
4.244603,4.741792,1.927501,5.149882,4.257387,1.83347,4.877672,1.877706,2.099461,4.849366,4.238714,2.12541,4.180889,4.639131,1.979724,5.311438,4.236176,1.903901,4258588,Stroke
4.350288,4.632098,1.93913,5.262553,4.325683,1.87358,4.878145,1.878602,2.098694,4.848544,4.238701,2.125573,4.190487,4.606339,1.986703,5.551381,4.520713,1.963756,4258620,Stroke
4.591675,4.372378,1.914055,5.307065,4.48223,1.863328,4.872695,1.881621,2.096998,4.848347,4.23776,2.125615,4.432833,4.339178,1.961572,5.574327,4.585367,1.968996,4258651,Stroke
4.590017,4.303746,1.909742,5.322176,4.616995,1.859375,4.871674,1.882453,2.096226,4.847936,4.237644,2.125645,4.431176,4.270545,1.95726,5.631106,4.678474,1.978392,4258682,Stroke
4.565213,4.093748,1.905333,5.502569,4.834092,1.918359,4.867713,1.883664,2.095362,4.84795,4.237639,2.125659,4.406374,4.060547,1.95285,5.668837,4.734812,1.985892,4258713,Stroke
4.321029,3.962474,1.93853,5.594661,4.980036,1.942359,4.861928,1.884021,2.094235,4.846874,4.238589,2.125612,4.355616,4.030791,1.951732,5.771102,4.829612,2.004892,4258760,Stroke
4.302256,3.94833,1.935076,5.361768,4.972061,1.909279,4.860913,1.884304,2.094003,4.843439,4.243824,2.125587,4.302083,3.95443,1.94488,5.504973,4.912496,1.957742,4258791,Stroke
4.252299,3.91984,1.926972,5.338028,4.934686,1.920485,4.85944,1.883916,2.093955,4.842076,4.242499,2.125704,4.237865,3.911221,1.947124,5.500016,4.865188,1.96596,4258822,Stroke
4.167204,3.917218,1.903815,5.294099,4.870127,1.929784,4.85504,1.882768,2.09362,4.842043,4.243159,2.125703,4.160577,3.929266,1.904034,5.463801,4.808783,1.974599,4258869,Stroke
4.105239,3.985467,1.883213,5.157953,4.558988,1.958064,4.850486,1.881941,2.093433,4.843398,4.244792,2.125636,4.09829,3.998031,1.884681,5.399315,4.651513,1.983328,4258900,Stroke
