lhx,lhy,lhz,rhx,rhy,rhz,hx,hy,hz,sx,sy,sz,lwx,lwy,lwz,rwx,rwy,rwz,timestamp,phase
2.289227,4.712777,2.227426,2.993593,4.458786,2.288884,2.370949,0.869894,2.407945,2.484432,3.474455,2.431198,1.945158,4.522863,2.248401,3.225525,4.226752,2.335335,4135231,Rest
2.290329,4.713198,2.227462,2.993505,4.458743,2.288912,2.371001,0.8697578,2.408009,2.484362,3.474314,2.431226,1.94589,4.523291,2.248359,3.225474,4.226632,2.335348,4135264,Rest
2.291342,4.713578,2.227499,2.993339,4.45873,2.288923,2.371098,0.8695829,2.408083,2.484296,3.474168,2.431254,1.946569,4.52366,2.248325,3.225429,4.226589,2.33535,4135297,Rest
2.291555,4.713557,2.227542,2.993191,4.458711,2.288931,2.371207,0.8693776,2.408163,2.484223,3.474007,2.431277,1.946688,4.523631,2.248346,3.225386,4.226544,2.335351,4135329,Rest
2.291737,4.713477,2.227586,2.993039,4.458677,2.28894,2.371321,0.8691344,2.408245,2.48413,3.473824,2.431299,1.946836,4.5235,2.248376,3.225345,4.226495,2.335353,4135365,Rest
2.291921,4.713368,2.227628,2.992877,4.458618,2.288947,2.371431,0.8687237,2.40835,2.484032,3.473613,2.431319,1.946983,4.52336,2.248409,3.225304,4.226444,2.335355,4135397,Rest
2.292965,4.713395,2.227654,2.994534,4.458299,2.289018,2.37155,0.8682445,2.40846,2.483901,3.473386,2.431336,1.947862,4.523342,2.248412,3.226704,4.22536,2.335392,4135429,Rest
2.294282,4.713348,2.22765,2.99433,4.458706,2.289049,2.371667,0.8677787,2.408567,2.483765,3.473154,2.431353,1.949272,4.522975,2.248343,3.226758,4.22637,2.335492,4135463,Rest
2.299991,4.714519,2.227432,2.994128,4.459085,2.289074,2.371784,0.8673277,2.408671,2.483626,3.472922,2.431369,1.954867,4.523652,2.247912,3.226802,4.226905,2.335541,4135503,Rest
2.302206,4.71437,2.227353,2.998623,4.460351,2.290109,2.371898,0.8668908,2.408773,2.483474,3.472728,2.431381,1.957029,4.523301,2.247772,3.230274,4.22765,2.33685,4135529,Rest
2.304816,4.714383,2.227247,3.003489,4.461237,2.290801,2.372009,0.8664656,2.408872,2.483341,3.472543,2.431391,1.959451,4.523217,2.247609,3.233912,4.2277,2.33762,4135563,Rest
2.30731,4.714359,2.227139,3.008392,4.461659,2.291403,2.37213,0.8660707,2.408962,2.483203,3.472348,2.431399,1.961621,4.523276,2.247478,3.237619,4.227276,2.338273,4135598,Rest
2.309953,4.714394,2.227017,3.013125,4.462256,2.291892,2.372263,0.8656436,2.409056,2.483031,3.472158,2.431402,1.964034,4.523298,2.247323,3.241183,4.227032,2.338792,4135630,Rest
2.312468,4.71441,2.226898,3.013096,4.46201,2.291873,2.372419,0.8651841,2.409152,2.482857,3.472004,2.431401,1.96632,4.523321,2.247174,3.241235,4.226678,2.33877,4135663,Rest
2.314305,4.714268,2.226811,3.013105,4.461842,2.291858,2.372594,0.8646539,2.409255,2.482713,3.471844,2.4314,1.968118,4.523044,2.247045,3.241269,4.226527,2.338761,4135698,Rest
2.316756,4.714296,2.22668,3.013105,4.461582,2.291846,2.372801,0.8641091,2.409364,2.482568,3.471672,2.431396,1.970536,4.522871,2.246805,3.241312,4.226321,2.338753,4135729,Rest
2.319446,4.714395,2.226535,3.013125,4.461457,2.291833,2.373005,0.863573,2.409472,2.482417,3.471496,2.431391,1.972977,4.522973,2.246569,3.241353,4.22619,2.338743,4135764,Rest
2.322201,4.714544,2.226393,3.013055,4.461328,2.291826,2.373203,0.8630437,2.409579,2.482262,3.471319,2.431385,1.975462,4.523143,2.246329,3.241345,4.226042,2.338738,4135802,Rest
2.324916,4.71478,2.226255,3.014756,4.463535,2.291692,2.373405,0.8625096,2.409682,2.482117,3.471135,2.43138,1.977947,4.523368,2.246094,3.24128,4.226091,2.338723,4135830,Rest
2.326826,4.71479,2.226156,3.014443,4.463376,2.291644,2.373583,0.8619997,2.409781,2.481965,3.470942,2.431373,1.979804,4.523242,2.245892,3.241226,4.22606,2.3387,4135864,Rest
2.328716,4.714702,2.226082,3.014243,4.462909,2.291614,2.373675,0.8616081,2.409844,2.481752,3.470778,2.431358,1.981534,4.523105,2.245705,3.241228,4.22587,2.338686,4135898,Rest
2.329683,4.7145,2.226042,3.014045,4.462407,2.291587,2.373748,0.8612528,2.409892,2.481544,3.470614,2.431343,1.982458,4.52282,2.245615,3.241232,4.225653,2.338672,4135930,Rest
2.331416,4.714436,2.225953,3.013839,4.461822,2.291567,2.373836,0.8608806,2.409938,2.481313,3.470458,2.431325,1.984138,4.522635,2.245444,3.241266,4.225151,2.338647,4135963,Rest
2.33308,4.714352,2.225867,3.016425,4.461718,2.291775,2.373926,0.8605224,2.40998,2.481068,3.470292,2.431306,1.985746,4.52244,2.245281,3.243323,4.224569,2.338874,4135997,Rest
2.33681,4.714925,2.225649,3.019597,4.46144,2.292028,2.374034,0.8601636,2.410021,2.48083,3.470111,2.431288,1.989247,4.522992,2.244885,3.245802,4.22371,2.339144,4136072,Rest
2.338363,4.714852,2.22555,3.022946,4.461379,2.292246,2.374141,0.8597961,2.410062,2.480615,3.469919,2.431271,1.990623,4.522954,2.24472,3.248409,4.223092,2.339383,4136084,Rest
2.338677,4.714574,2.225529,3.026004,4.461136,2.292469,2.374239,0.8594507,2.410098,2.480406,3.469723,2.431254,1.990832,4.522748,2.244687,3.250856,4.222329,2.339628,4136106,Rest
2.338778,4.714271,2.225527,3.026603,4.460484,2.292561,2.374344,0.8590984,2.410135,2.480224,3.469513,2.431239,1.990858,4.522542,2.244675,3.251664,4.221607,2.339756,4136143,Rest
2.338814,4.71394,2.225529,3.033037,4.460753,2.292784,2.374423,0.8587393,2.41017,2.480075,3.46931,2.431225,1.990834,4.522301,2.24467,3.253693,4.220008,2.339905,4136168,Rest
2.338815,4.713593,2.225535,3.030717,4.460485,2.292513,2.374446,0.858357,2.410202,2.479905,3.4691,2.431209,1.990782,4.522031,2.244669,3.252489,4.219884,2.339631,4136212,Rest
2.338033,4.712611,2.225612,3.029623,4.460385,2.292387,2.374427,0.8579648,2.410228,2.479739,3.468887,2.431191,1.9899,4.521221,2.244786,3.251913,4.219847,2.339502,4136239,Rest
2.337267,4.711662,2.225686,3.030927,4.459796,2.292501,2.374401,0.8575749,2.410252,2.479574,3.468671,2.431174,1.989037,4.520443,2.2449,3.25323,4.218719,2.339603,4136275,Rest
2.33674,4.710884,2.225734,3.032492,4.459236,2.29264,2.374312,0.8571547,2.410269,2.479393,3.468442,2.431155,1.988416,4.519901,2.244978,3.254715,4.217691,2.339741,4136304,Rest
2.336231,4.71003,2.225764,3.032478,4.458361,2.292778,2.374195,0.8567494,2.410277,2.47921,3.468205,2.431137,1.987825,4.51938,2.245053,3.254996,4.217123,2.339934,4136347,Preparation
2.33596,4.709171,2.225766,3.032471,4.457168,2.292921,2.374082,0.8563596,2.410281,2.479022,3.46794,2.431118,1.987492,4.518968,2.245091,3.25512,4.216757,2.34005,4136371,Preparation
2.335859,4.707607,2.225725,3.033668,4.455863,2.29308,2.373956,0.8559456,2.410282,2.478817,3.467665,2.431098,1.987258,4.518318,2.24511,3.256231,4.215393,2.340326,4136399,Preparation
2.339319,4.70454,2.225253,3.03373,4.45371,2.293073,2.37378,0.8554986,2.410271,2.478557,3.46739,2.431074,1.990013,4.516053,2.244718,3.25636,4.213811,2.340418,4136433,Preparation
2.344287,4.700915,2.224623,3.033379,4.449577,2.292886,2.373599,0.8550707,2.410252,2.478285,3.467105,2.43105,1.994362,4.512982,2.244085,3.256145,4.211567,2.340475,4136464,Preparation
2.347812,4.696249,2.224088,3.035249,4.445283,2.29293,2.373317,0.8546448,2.410217,2.478002,3.466825,2.431025,1.996845,4.509956,2.243694,3.25734,4.208072,2.340776,4136498,Preparation
2.353282,4.688103,2.22328,3.021387,4.43694,2.289136,2.373082,0.8542553,2.410177,2.477727,3.466456,2.431005,1.999644,4.506457,2.243129,3.226122,4.195948,2.33193,4136542,Preparation
2.346573,4.680554,2.221581,3.015775,4.417793,2.28534,2.372949,0.8539611,2.41013,2.477216,3.465876,2.43095,2.001531,4.503104,2.242601,3.204634,4.171064,2.325616,4136582,Preparation
2.337938,4.67198,2.220194,3.026428,4.296431,2.267708,2.372835,0.853675,2.410083,2.476623,3.465203,2.430878,2.00131,4.500292,2.242298,3.191801,4.087936,2.31282,4136607,Preparation
2.330265,4.665589,2.219052,3.048961,4.067616,2.24816,2.372801,0.8533937,2.410021,2.476027,3.464515,2.430806,2.000673,4.497441,2.241941,3.178456,3.905603,2.294866,4136640,Preparation
2.321131,4.660097,2.217951,3.091657,3.691625,2.226761,2.372829,0.8531144,2.409952,2.475368,3.463375,2.430741,1.99846,4.494341,2.241611,3.168773,3.584739,2.259259,4136673,Preparation
2.307493,4.65571,2.217015,3.191055,3.295654,2.220864,2.373216,0.8528998,2.409852,2.475131,3.462544,2.430704,1.995967,4.491826,2.241326,3.242887,3.246239,2.241704,4136702,Preparation
2.292698,4.652904,2.216236,3.277664,3.116579,2.221496,2.37425,0.8528444,2.409631,2.474773,3.46192,2.43067,1.992462,4.490278,2.241133,3.290834,3.198143,2.247013,4136738,Preparation
2.277631,4.651567,2.215605,3.339212,2.967919,2.2065,2.37571,0.8529913,2.409364,2.4744,3.46148,2.430647,1.988449,4.489001,2.240964,3.35144,3.095783,2.242354,4136769,Preparation
2.255011,4.648529,2.215527,3.394509,2.90187,2.193727,2.378407,0.8535111,2.408916,2.473998,3.461085,2.430627,1.977548,4.485082,2.240994,3.385361,3.051153,2.238638,4136804,Stroke
2.231829,4.645168,2.215818,3.433452,2.859186,2.186617,2.382054,0.8545649,2.408253,2.473609,3.460749,2.430614,1.965964,4.480644,2.241188,3.428062,3.003347,2.23161,4136837,Stroke
2.208066,4.642525,2.216405,3.465077,2.754278,2.188957,2.386784,0.8564997,2.407336,2.47319,3.460458,2.430607,1.954375,4.475409,2.241506,3.473738,2.894395,2.238877,4136875,Stroke
2.180708,4.634843,2.217834,3.471874,2.493717,2.204401,2.39203,0.8589906,2.406279,2.472764,3.460109,2.430611,1.937323,4.46469,2.242342,3.494636,2.754066,2.246331,4136900,Stroke
2.156849,4.629734,2.219177,3.49341,2.348059,2.21585,2.397436,0.8616462,2.405177,2.472366,3.45973,2.430626,1.922665,4.456049,2.243045,3.519706,2.67575,2.252537,4136941,Stroke
2.137053,4.625456,2.220326,3.519715,2.271586,2.217118,2.403009,0.8645636,2.404117,2.471996,3.459333,2.43065,1.909782,4.448701,2.243684,3.545875,2.628837,2.254488,4136964,Stroke
2.119871,4.622114,2.221358,3.547849,2.245294,2.211455,2.4081,0.8670962,2.403155,2.471635,3.458866,2.430687,1.898453,4.442435,2.244259,3.57302,2.598702,2.254335,4137000,Stroke
2.104661,4.61913,2.222315,3.56927,2.227783,2.207322,2.412789,0.8694619,2.40226,2.471306,3.458409,2.43073,1.888222,4.436684,2.244807,3.604083,2.577784,2.253222,4137039,Stroke
2.090268,4.615948,2.223269,3.573051,2.196089,2.207954,2.416761,0.8714241,2.401371,2.470974,3.457777,2.43079,1.87835,4.430775,2.245395,3.624839,2.555351,2.253228,4137105,Stroke
2.076753,4.613305,2.224072,3.568497,2.131537,2.217923,2.419389,0.871622,2.400574,2.470694,3.456794,2.430869,1.869441,4.425438,2.245913,3.630576,2.505884,2.257555,4137116,Stroke
2.063894,4.611117,2.224771,3.568556,2.089184,2.224586,2.421656,0.8719206,2.3998,2.470474,3.45585,2.430947,1.861235,4.420577,2.246371,3.626974,2.469921,2.260134,4137143,Stroke
2.051656,4.609723,2.225185,3.577232,2.064105,2.223659,2.423456,0.8721191,2.39911,2.470304,3.454914,2.431025,1.854348,4.416691,2.246718,3.6393,2.452712,2.258835,4137175,Stroke
2.041384,4.608656,2.22542,3.602997,2.064928,2.216429,2.424768,0.8719802,2.39854,2.470148,3.45393,2.431107,1.84835,4.413475,2.24693,3.654649,2.442755,2.256332,4137211,Stroke
2.032565,4.607317,2.225523,3.62297,2.067081,2.21068,2.425673,0.8717057,2.398031,2.470016,3.452964,2.431186,1.842768,4.410382,2.247077,3.660533,2.439572,2.255444,4137243,Stroke
2.025025,4.605652,2.225558,3.624207,2.065053,2.210413,2.426438,0.8714506,2.397565,2.469934,3.452027,2.431261,1.837524,4.407222,2.247169,3.670605,2.436598,2.254946,4137271,Stroke
2.009389,4.597414,2.225691,3.625415,2.062302,2.210587,2.427022,0.8712855,2.397134,2.469907,3.451105,2.431333,1.814922,4.382021,2.248605,3.67682,2.423973,2.255914,4137305,Stroke
1.99753,4.591541,2.225548,3.623161,2.009229,2.219069,2.427485,0.8712408,2.396773,2.469803,3.450315,2.431388,1.7985,4.364535,2.249386,3.682627,2.415789,2.257366,4137339,Stroke
1.991944,4.589593,2.225432,3.628148,1.992086,2.219644,2.427748,0.8712822,2.396488,2.469654,3.449736,2.431421,1.795552,4.360736,2.248596,3.688592,2.402075,2.25731,4137370,Stroke
1.98749,4.588262,2.225172,3.644616,1.983807,2.214477,2.427829,0.8712751,2.396314,2.469528,3.449214,2.431446,1.793186,4.357911,2.247824,3.702463,2.375392,2.254269,4137401,Stroke
1.983281,4.586756,2.224788,3.669131,1.99379,2.209097,2.42786,0.87129,2.396181,2.469426,3.448811,2.431462,1.790934,4.355201,2.247064,3.726291,2.395778,2.257252,4137432,Stroke
1.979718,4.588026,2.223604,3.679935,1.999025,2.207525,2.42783,0.8713046,2.39609,2.469326,3.448445,2.431473,1.787632,4.351808,2.246197,3.729145,2.393448,2.256996,4137467,Stroke
1.976072,4.588814,2.222412,3.678135,1.991675,2.208482,2.427752,0.8712631,2.396014,2.469231,3.448081,2.431481,1.785135,4.349376,2.245141,3.732915,2.396503,2.259313,4137498,Stroke
1.972722,4.589532,2.221306,3.663084,1.952894,2.216412,2.427676,0.8712262,2.395944,2.469219,3.447802,2.431485,1.782801,4.347157,2.244194,3.738175,2.385024,2.259563,4137531,Stroke
1.969692,4.590397,2.220274,3.652986,1.924873,2.222154,2.427604,0.8712021,2.395885,2.469227,3.44756,2.431485,1.780821,4.345486,2.243339,3.742825,2.374742,2.259829,4137591,Stroke
1.966981,4.591248,2.219341,3.654269,1.918342,2.222575,2.427556,0.8712006,2.39585,2.469246,3.44732,2.431482,1.779288,4.344245,2.242678,3.751719,2.367723,2.259634,4137620,Stroke
1.964173,4.590266,2.21891,3.67096,1.919358,2.217626,2.427529,0.8712569,2.395824,2.469268,3.447135,2.43148,1.777886,4.343158,2.242046,3.77186,2.366879,2.258578,4137652,Stroke
1.96157,4.589372,2.218509,3.691232,1.929501,2.211912,2.427495,0.8713123,2.395801,2.46929,3.446978,2.431477,1.7766,4.342207,2.241478,3.789141,2.369807,2.257961,4137689,Stroke
1.959119,4.588519,2.218136,3.697972,1.935017,2.211451,2.427469,0.8714038,2.395778,2.469321,3.446842,2.431476,1.775418,4.341298,2.240956,3.798502,2.37347,2.257795,4137722,Stroke
1.950649,4.583239,2.217548,3.684003,1.909395,2.220475,2.427419,0.8716008,2.395734,2.46942,3.446574,2.431476,1.766236,4.32986,2.241314,3.800975,2.364554,2.259103,4137767,Stroke
1.945194,4.579492,2.217306,3.680217,1.899474,2.225266,2.427411,0.8716622,2.39572,2.469496,3.446427,2.431479,1.759405,4.321057,2.241983,3.801485,2.358501,2.260011,4137798,Stroke
1.943191,4.58037,2.216719,3.681077,1.894469,2.226028,2.427441,0.8717719,2.395708,2.469608,3.446288,2.431489,1.758474,4.321284,2.241651,3.808119,2.358012,2.260101,4137834,Stroke
1.941324,4.581208,2.216184,3.696576,1.901191,2.221733,2.427474,0.871847,2.395704,2.469721,3.446155,2.431502,1.757755,4.321414,2.241401,3.817074,2.359984,2.259781,4137865,Stroke
1.938376,4.580203,2.215905,3.714468,1.915269,2.217316,2.427521,0.8719829,2.395702,2.469837,3.446085,2.431518,1.753801,4.318199,2.241686,3.825273,2.379888,2.263031,4137898,Stroke
1.934201,4.57788,2.215775,3.720095,1.92016,2.216725,2.427549,0.8720878,2.395703,2.469986,3.446001,2.431537,1.748266,4.312631,2.242287,3.832088,2.385867,2.26333,4137933,Stroke
1.929994,4.575683,2.215724,3.715833,1.909434,2.221504,2.427553,0.8721024,2.395705,2.470163,3.445896,2.431561,1.742877,4.307269,2.242908,3.833822,2.383574,2.263748,4137967,Stroke
1.925824,4.574067,2.21575,3.709667,1.896778,2.226956,2.427553,0.8721024,2.395705,2.470348,3.44576,2.431587,1.738127,4.302708,2.243509,3.834333,2.377648,2.264644,4138000,Stroke
1.921714,4.572545,2.215784,3.708319,1.890253,2.230327,2.427553,0.8721021,2.395705,2.470587,3.445604,2.431618,1.733711,4.298505,2.244073,3.835624,2.375108,2.264996,4138029,Stroke
1.917939,4.571212,2.215818,3.71058,1.892574,2.229484,2.427557,0.8721095,2.395706,2.470805,3.445459,2.431646,1.729766,4.294792,2.244583,3.839378,2.377289,2.264875,4138066,Stroke
1.91449,4.570237,2.215864,3.741635,1.951233,2.224562,2.427568,0.8721375,2.39571,2.470974,3.44538,2.431669,1.726338,4.291718,2.245037,3.847084,2.386196,2.264704,4138097,Stroke
1.911218,4.569309,2.215899,3.763276,1.992481,2.221096,2.427578,0.8721668,2.395713,2.471139,3.445306,2.431693,1.723174,4.288863,2.245441,3.846705,2.38647,2.264031,4138132,Stroke
1.908403,4.568651,2.215912,3.763026,1.993273,2.221115,2.427586,0.8721882,2.395717,2.471308,3.445225,2.431717,1.720427,4.286567,2.245759,3.855573,2.388679,2.262785,4138164,Stroke
1.905714,4.568046,2.215923,3.750139,1.972784,2.226879,2.427587,0.8721936,2.395719,2.471485,3.445135,2.431743,1.717887,4.284446,2.246053,3.856168,2.387619,2.262873,4138200,Stroke
1.903698,4.568077,2.215879,3.744631,1.962475,2.231782,2.427585,0.8721948,2.395724,2.471663,3.44504,2.431767,1.716302,4.283454,2.246225,3.856994,2.387018,2.262987,4138230,Stroke
1.901669,4.568008,2.215848,3.745628,1.962035,2.233036,2.42758,0.8721721,2.395736,2.471836,3.444946,2.431789,1.714651,4.282404,2.24643,3.860517,2.388345,2.262924,4138265,Stroke
1.899588,4.567919,2.215796,3.764437,1.9941,2.224352,2.427558,0.8721215,2.395761,2.472005,3.444853,2.43181,1.713093,4.281418,2.246624,3.871866,2.407177,2.262246,4138298,Stroke
1.89734,4.567599,2.215752,3.840184,2.155658,2.204676,2.427492,0.8720443,2.395796,2.472132,3.444775,2.431826,1.711335,4.280193,2.246861,3.891793,2.429056,2.258885,4138332,Stroke
1.894779,4.567009,2.215733,3.878865,2.243799,2.194226,2.427249,0.8718407,2.395878,2.47226,3.444662,2.431844,1.70917,4.278658,2.247161,3.955642,2.587304,2.259208,4138364,Stroke
1.89207,4.566378,2.215698,3.878443,2.266969,2.193829,2.426998,0.8716586,2.39596,2.472355,3.444561,2.43186,1.707025,4.277149,2.247449,3.972715,2.631903,2.258176,4138401,Stroke
1.889134,4.565741,2.215661,3.871423,2.269032,2.195333,2.426747,0.8714762,2.396042,2.472431,3.444447,2.431873,1.704914,4.275641,2.247731,3.979168,2.652374,2.258665,4138432,Stroke
1.885853,4.565003,2.215576,3.858001,2.275021,2.200194,2.426501,0.8713001,2.396121,2.472497,3.44433,2.431885,1.702822,4.274176,2.248002,3.967343,2.647677,2.259393,4138466,Stroke
1.88245,4.56415,2.215458,3.84216,2.321554,2.204858,2.426231,0.871098,2.396204,2.472548,3.444181,2.431895,1.700785,4.272695,2.248253,3.954197,2.647679,2.258257,4138497,Stroke
1.879119,4.56313,2.21536,3.790476,2.499377,2.201779,2.425956,0.8708909,2.396287,2.472584,3.444007,2.431903,1.698671,4.271043,2.248518,3.886199,2.764862,2.252436,4138532,Stroke
1.876413,4.562263,2.215274,3.750157,2.674562,2.194852,2.425549,0.8705723,2.396399,2.472611,3.443799,2.431908,1.696836,4.269592,2.248748,3.791048,2.96943,2.252656,4138611,Stroke
1.87472,4.561127,2.215204,3.648459,3.224292,2.211973,2.42497,0.8703056,2.396526,2.472589,3.443604,2.431907,1.695279,4.268027,2.248987,3.738405,3.17146,2.266345,4138624,Retraction
1.870992,4.554781,2.215663,3.557316,3.511284,2.212185,2.42421,0.869891,2.396676,2.47253,3.443353,2.431897,1.691714,4.259968,2.250204,3.641004,3.361035,2.269456,4138652,Retraction
1.870443,4.550777,2.215899,3.484519,3.644858,2.22262,2.423349,0.869371,2.396841,2.472472,3.443099,2.431884,1.690911,4.254824,2.250862,3.580718,3.47642,2.281683,4138689,Retraction
1.871937,4.548778,2.215883,3.430141,3.724917,2.232964,2.422509,0.8688778,2.397004,2.472413,3.442853,2.431869,1.692728,4.252261,2.251122,3.535144,3.555992,2.294043,4138719,Retraction
1.87815,4.544398,2.215742,3.302618,3.832727,2.229253,2.421694,0.8684042,2.397162,2.472351,3.442611,2.431851,1.696757,4.249852,2.251155,3.421014,3.636137,2.29621,4138751,Retraction
1.880668,4.543923,2.21571,2.801577,4.119402,2.222101,2.420454,0.8677882,2.397343,2.472289,3.442369,2.431831,1.729381,4.25017,2.24987,3.274461,3.711345,2.302784,4138791,Retraction
1.943455,4.519135,2.216715,2.664856,4.190588,2.219519,2.419344,0.86698,2.397545,2.472221,3.442076,2.431807,1.763425,4.2482,2.248732,3.063973,3.791733,2.292,4138820,Retraction
2.015372,4.473791,2.218498,2.596898,4.222315,2.217697,2.418294,0.8662102,2.397735,2.472148,3.441769,2.431779,1.795937,4.244813,2.247926,2.95399,3.832127,2.284391,4138852,Retraction
2.078723,4.436624,2.217193,2.552299,4.24002,2.216462,2.41746,0.8655542,2.397928,2.472143,3.441486,2.431753,1.826342,4.237336,2.246898,2.885429,3.855465,2.279564,4138890,Retraction
2.133072,4.406896,2.218224,2.533808,4.240354,2.216891,2.416728,0.864957,2.398108,2.472136,3.441241,2.431725,1.883768,4.211077,2.245994,2.843395,3.865006,2.274367,4138920,Retraction
2.155992,4.380839,2.217998,2.532853,4.215793,2.225829,2.41608,0.8643952,2.398299,2.472109,3.441011,2.431694,1.889555,4.202439,2.24622,2.843532,3.862759,2.274885,4138952,Retraction
2.176417,4.356838,2.217855,2.53156,4.197256,2.232018,2.41516,0.8641225,2.398436,2.471971,3.440926,2.431653,1.895095,4.194196,2.246399,2.843608,3.86083,2.275259,4138990,Rest
2.195997,4.330842,2.218046,2.532316,4.184157,2.235018,2.414252,0.8638638,2.398571,2.471822,3.44085,2.431609,1.900325,4.185723,2.246642,2.844192,3.859173,2.275523,4139020,Rest
2.222078,4.306199,2.217786,2.532655,4.172311,2.237892,2.413405,0.8636454,2.398703,2.471665,3.440774,2.43156,1.910585,4.176524,2.246515,2.844664,3.857246,2.275911,4139052,Rest
2.264018,4.273047,2.21805,2.53106,4.16115,2.240365,2.412605,0.8634403,2.398836,2.471497,3.440689,2.431505,1.949577,4.162573,2.244789,2.844824,3.856004,2.276138,4139089,Rest
2.295077,4.248083,2.21827,2.515872,4.121325,2.248055,2.411683,0.8632869,2.398954,2.471273,3.440652,2.431433,1.979328,4.151792,2.243485,2.835962,3.856574,2.278411,4139120,Rest
